"","date","temp","rhum","rain","solar","wdspd","wddir","stna","irish_rules"
"1",2017-05-25 00:00:00,13.6,84,0,0,4,13,"MoorePark",0
"2",2017-05-25 01:00:00,13.5,85,0,0,4,13,"MoorePark",0
"3",2017-05-25 02:00:00,13.3,86,0,0,3,11,"MoorePark",0
"4",2017-05-25 03:00:00,13.2,87,0,0,3,13,"MoorePark",0
"5",2017-05-25 04:00:00,13,89,0,0.9,7,10,"MoorePark",0
"6",2017-05-25 05:00:00,12.8,92,0,9.3,6,10,"MoorePark",0
"7",2017-05-25 06:00:00,12.7,93,0,20.1,7,10,"MoorePark",0
"8",2017-05-25 07:00:00,12.9,93,0,29.6,8,10,"MoorePark",0
"9",2017-05-25 08:00:00,13.2,91,0,40.6,7,11,"MoorePark",0
"10",2017-05-25 09:00:00,13.7,92,0,59.2,9,11,"MoorePark",0
"11",2017-05-25 10:00:00,14.3,91,0,97.9,7,10,"MoorePark",0
"12",2017-05-25 11:00:00,15.7,87,0,218.1,7,9,"MoorePark",0
"13",2017-05-25 12:00:00,18.6,74,0,239.4,10,10,"MoorePark",0
"14",2017-05-25 13:00:00,19.3,71,0,125.6,10,13,"MoorePark",0
"15",2017-05-25 14:00:00,18.5,74,0,102.7,9,14,"MoorePark",0
"16",2017-05-25 15:00:00,18.5,75,0,92.2,11,13,"MoorePark",0
"17",2017-05-25 16:00:00,18.5,76,0,114.6,9,12,"MoorePark",0
"18",2017-05-25 17:00:00,18.9,73,0,120.5,7,11,"MoorePark",0
"19",2017-05-25 18:00:00,19.4,68,0,78.3,10,14,"MoorePark",0
"20",2017-05-25 19:00:00,18.8,70,0,28.6,7,11,"MoorePark",0
"21",2017-05-25 20:00:00,17,79,0,2.1,7,10,"MoorePark",0
"22",2017-05-25 21:00:00,15.3,85,0,0,6,10,"MoorePark",0
"23",2017-05-25 22:00:00,14.5,87,0,0,4,11,"MoorePark",0
"24",2017-05-25 23:00:00,14,89,0,0,6,10,"MoorePark",0
"25",2017-05-26 00:00:00,13.7,88,0,0,8,10,"MoorePark",0
"26",2017-05-26 01:00:00,13.6,87,0,0,8,10,"MoorePark",0
"27",2017-05-26 02:00:00,13.3,87,0,0,5,12,"MoorePark",0
"28",2017-05-26 03:00:00,13,89,0,0,6,10,"MoorePark",0
"29",2017-05-26 04:00:00,13.1,88,0,5.7,7,10,"MoorePark",0
"30",2017-05-26 05:00:00,13.5,86,0,24,7,11,"MoorePark",0
"31",2017-05-26 05:00:00,14,87,0,25,9,116,"MoorePark",0
"32",2017-05-26 06:00:00,15,86,0,59,9,121,"MoorePark",0
"33",2017-05-26 07:00:00,17,82,0,108,10,136,"MoorePark",0
"34",2017-05-26 08:00:00,18,78,0,174,11,147,"MoorePark",0
"35",2017-05-26 09:00:00,18,79,0,117,11,151,"MoorePark",0
"36",2017-05-26 10:00:00,19,78,0,192,9,147,"MoorePark",0
"37",2017-05-26 11:00:00,20,74,0,232,10,136,"MoorePark",0
"38",2017-05-26 12:00:00,20,73,0,275,11,134,"MoorePark",0
"39",2017-05-26 13:00:00,20,74,0,300,11,132,"MoorePark",0
"40",2017-05-26 14:00:00,19,77,0,212,9,136,"MoorePark",0
"41",2017-05-26 15:00:00,18,81,1.9,146,8,134,"MoorePark",0
"42",2017-05-26 16:00:00,17,86,1.9,132,7,158,"MoorePark",0
"43",2017-05-26 17:00:00,16,91,0.3,46,5,142,"MoorePark",0
"44",2017-05-26 18:00:00,16,93,0.5,41,5,138,"MoorePark",0
"45",2017-05-26 19:00:00,15,95,0.5,18,3,122,"MoorePark",0
"46",2017-05-26 20:00:00,14,97,0.2,1,2,159,"MoorePark",0
"47",2017-05-26 21:00:00,14,98,0.1,0,2,147,"MoorePark",0
"48",2017-05-26 22:00:00,14,99,0.3,0,1,50,"MoorePark",0
"49",2017-05-26 23:00:00,14,99,0.9,0,2,345,"MoorePark",0
"50",2017-05-27 00:00:00,14,99,2.3,0,4,312,"MoorePark",0
"51",2017-05-27 01:00:00,14,100,1.5,0,8,307,"MoorePark",0
"52",2017-05-27 02:00:00,13,100,2.2,0,11,300,"MoorePark",0
"53",2017-05-27 03:00:00,12,100,2,0,12,299,"MoorePark",0
"54",2017-05-27 04:00:00,12,100,2.1,0,13,287,"MoorePark",1
"55",2017-05-27 05:00:00,12,99,1.6,3,13,288,"MoorePark",2
"56",2017-05-27 06:00:00,12,99,1.8,8,12,298,"MoorePark",3
"57",2017-05-27 07:00:00,12,98,1.1,19,11,300,"MoorePark",4
"58",2017-05-27 08:00:00,13,93,0.1,87,13,302,"MoorePark",5
"59",2017-05-27 09:00:00,14,81,0,152,12,303,"MoorePark",0
"60",2017-05-27 10:00:00,15,77,0,153,10,294,"MoorePark",0
"61",2017-05-27 11:00:00,16,69,0,216,10,300,"MoorePark",0
"62",2017-05-27 12:00:00,18,59,0,289,9,305,"MoorePark",0
"63",2017-05-27 13:00:00,18,57,0,301,7,307,"MoorePark",0
"64",2017-05-27 14:00:00,18,57,0,273,7,311,"MoorePark",0
"65",2017-05-27 15:00:00,17,60,0,205,6,309,"MoorePark",0
"66",2017-05-27 16:00:00,16,62,0,132,6,303,"MoorePark",0
"67",2017-05-27 17:00:00,16,63,0,108,6,312,"MoorePark",0
"68",2017-05-27 18:00:00,15,68,0,62,6,325,"MoorePark",0
"69",2017-05-27 19:00:00,14,75,0,27,6,336,"MoorePark",0
"70",2017-05-27 20:00:00,12,79,0,3,6,333,"MoorePark",0
"71",2017-05-27 21:00:00,11,83,0,0,6,332,"MoorePark",0
"72",2017-05-27 22:00:00,10,88,0,0,6,334,"MoorePark",0
"73",2017-05-27 23:00:00,9,90,0,0,6,341,"MoorePark",0
"74",2017-05-28 00:00:00,8,93,0,0,6,335,"MoorePark",0
"75",2017-05-28 01:00:00,8,95,0,0,6,335,"MoorePark",0
"76",2017-05-28 02:00:00,8,96,0,0,6,342,"MoorePark",0
"77",2017-05-28 03:00:00,8,97,0,0,5,339,"MoorePark",0
"78",2017-05-28 04:00:00,8,97,0,3,6,346,"MoorePark",0
"79",2017-05-28 05:00:00,9,93,0,31,5,0,"MoorePark",0
"80",2017-05-28 06:00:00,10,86,0,79,4,18,"MoorePark",0
"81",2017-05-28 07:00:00,12,81,0,125,4,31,"MoorePark",0
"82",2017-05-28 08:00:00,13,76,0,138,4,48,"MoorePark",0
"83",2017-05-28 09:00:00,15,69,0,223,4,49,"MoorePark",0
"84",2017-05-28 10:00:00,16,65,0,246,4,64,"MoorePark",0
"85",2017-05-28 11:00:00,17,58,0,245,4,96,"MoorePark",0
"86",2017-05-28 12:00:00,17,59,0,191,6,127,"MoorePark",0
"87",2017-05-28 13:00:00,16,69,0,158,5,125,"MoorePark",0
"88",2017-05-28 14:00:00,16,70,0,114,4,110,"MoorePark",0
"89",2017-05-28 15:00:00,16,70,0,106,2,88,"MoorePark",0
"90",2017-05-28 16:00:00,16,72,0,49,1,69,"MoorePark",0
"91",2017-05-28 17:00:00,16,76,0,28,1,95,"MoorePark",0
"92",2017-05-28 18:00:00,15,83,0,17,2,107,"MoorePark",0
"93",2017-05-28 19:00:00,14,88,0,5,3,117,"MoorePark",0
"94",2017-05-28 20:00:00,13,87,0,1,3,131,"MoorePark",0
"95",2017-05-28 21:00:00,12,88,0,0,1,177,"MoorePark",0
"96",2017-05-28 22:00:00,12,89,0.3,0,2,256,"MoorePark",0
"97",2017-05-28 23:00:00,12,93,1.2,0,3,322,"MoorePark",0
"98",2017-05-29 00:00:00,12,91,0.4,0,4,354,"MoorePark",0
"99",2017-05-29 01:00:00,11,87,0.3,0,6,347,"MoorePark",0
"100",2017-05-29 02:00:00,11,86,0.1,0,6,347,"MoorePark",0
"101",2017-05-29 03:00:00,11,89,0.2,0,6,333,"MoorePark",0
"102",2017-05-29 04:00:00,11,87,0.1,0,6,345,"MoorePark",0
"103",2017-05-29 05:00:00,11,87,0,3,6,349,"MoorePark",0
"104",2017-05-29 06:00:00,11,86,0,8,6,341,"MoorePark",0
"105",2017-05-29 07:00:00,11,84,0,17,6,339,"MoorePark",0
"106",2017-05-29 08:00:00,12,80,0,50,5,321,"MoorePark",0
"107",2017-05-29 09:00:00,13,75,0,111,5,311,"MoorePark",0
"108",2017-05-29 10:00:00,14,71,0,146,5,305,"MoorePark",0
"109",2017-05-29 11:00:00,16,61,0,236,5,302,"MoorePark",0
"110",2017-05-29 12:00:00,17,52,0,306,6,285,"MoorePark",0
"111",2017-05-29 13:00:00,19,49,0,263,7,280,"MoorePark",0
"112",2017-05-29 14:00:00,18,56,0.1,121,7,251,"MoorePark",0
"113",2017-05-29 15:00:00,17,64,0,74,8,255,"MoorePark",0
"114",2017-05-29 16:00:00,16,66,0,63,8,263,"MoorePark",0
"115",2017-05-29 17:00:00,16,65,0,70,7,255,"MoorePark",0
"116",2017-05-29 18:00:00,15.4,68,0,75.3,7,241,"MoorePark",0
"117",2017-05-29 19:00:00,14.2,74,0,72.3,7,225,"MoorePark",0
"118",2017-05-29 20:00:00,13,81,0,60,7,210,"MoorePark",0
"119",2017-05-29 21:00:00,12.3,87,0,39.2,7,199,"MoorePark",0
"120",2017-05-29 22:00:00,12,90,0,16.5,8,195,"MoorePark",0
"121",2017-05-29 23:00:00,12,92,0.1,0,8,205,"MoorePark",0
