station_name,station_no,year,month,day,hour,date,dir,speed,rh,temp,rainfall,solar,
JohnstownII,1775,2018,5,11,0,11-may-2018 00:00:00,17,13,86,9.3,0.0,0.0,
JohnstownII,1775,2018,5,11,1,11-may-2018 01:00:00,16,15,87,9.1,0.1,0.0,
JohnstownII,1775,2018,5,11,2,11-may-2018 02:00:00,16,16,87,9.2,0.0,0.0,
JohnstownII,1775,2018,5,11,3,11-may-2018 03:00:00,16,17,85,9.3,0.0,0.0,
JohnstownII,1775,2018,5,11,4,11-may-2018 04:00:00,16,17,83,9.3,0.0,0.0,
JohnstownII,1775,2018,5,11,5,11-may-2018 05:00:00,15,18,87,9.2,0.0,4.1,
JohnstownII,1775,2018,5,11,6,11-may-2018 06:00:00,16,19,83,9.5,0.0,10.2,
JohnstownII,1775,2018,5,11,7,11-may-2018 07:00:00,16,20,90,9.0,0.5,19.1,
JohnstownII,1775,2018,5,11,8,11-may-2018 08:00:00,16,19,90,8.9,0.9,29.8,
JohnstownII,1775,2018,5,11,9,11-may-2018 09:00:00,15,19,93,9.0,0.9,28.0,
JohnstownII,1775,2018,5,11,10,11-may-2018 10:00:00,16,21,95,9.0,1.0,33.7,
JohnstownII,1775,2018,5,11,11,11-may-2018 11:00:00,16,22,95,9.1,1.8,25.8,
JohnstownII,1775,2018,5,11,12,11-may-2018 12:00:00,16,21,96,9.3,1.1,73.1,
JohnstownII,1775,2018,5,11,13,11-may-2018 13:00:00,23,9,96,8.6,0.9,268.9,
JohnstownII,1775,2018,5,11,14,11-may-2018 14:00:00,20,9,85,11.0,0.0,240.1,
JohnstownII,1775,2018,5,11,15,11-may-2018 15:00:00,21,12,71,11.3,0.0,226.5,
JohnstownII,1775,2018,5,11,16,11-may-2018 16:00:00,22,13,67,11.3,0.0,183.0,
JohnstownII,1775,2018,5,11,17,11-may-2018 17:00:00,22,13,65,10.7,0.0,115.8,
JohnstownII,1775,2018,5,11,18,11-may-2018 18:00:00,22,12,66,10.6,0.0,51.5,
JohnstownII,1775,2018,5,11,19,11-may-2018 19:00:00,23,10,70,9.7,0.0,12.6,
JohnstownII,1775,2018,5,11,20,11-may-2018 20:00:00,24,8,77,8.5,0.0,0.3,
JohnstownII,1775,2018,5,11,21,11-may-2018 21:00:00,24,7,81,7.8,0.0,0.0,
JohnstownII,1775,2018,5,11,22,11-may-2018 22:00:00,24,7,82,7.8,0.0,0.0,
JohnstownII,1775,2018,5,11,23,11-may-2018 23:00:00,24,7,86,6.8,0.0,0.0,
JohnstownII,1775,2018,5,12,0,12-may-2018 00:00:00,24,5,88,6.4,0.0,0.0,
JohnstownII,1775,2018,5,12,1,12-may-2018 01:00:00,25,3,89,5.9,0.0,0.0,
JohnstownII,1775,2018,5,12,2,12-may-2018 02:00:00,27,3,91,5.4,0.0,0.0,
JohnstownII,1775,2018,5,12,3,12-may-2018 03:00:00,26,2,94,5.0,0.0,0.0,
JohnstownII,1775,2018,5,12,4,12-may-2018 04:00:00,35,2,96,4.8,0.0,1.0,
JohnstownII,1775,2018,5,12,5,12-may-2018 05:00:00,3,2,97,4.0,0.0,28.5,
JohnstownII,1775,2018,5,12,6,12-may-2018 06:00:00,5,3,95,6.7,0.0,80.2,
JohnstownII,1775,2018,5,12,7,12-may-2018 07:00:00,10,3,84,9.6,0.0,113.9,
JohnstownII,1775,2018,5,12,8,12-may-2018 08:00:00,16,4,81,10.0,0.0,188.1,
JohnstownII,1775,2018,5,12,9,12-may-2018 09:00:00,16,8,69,11.5,0.0,207.8,
JohnstownII,1775,2018,5,12,10,12-may-2018 10:00:00,17,9,68,11.7,0.0,277.8,
JohnstownII,1775,2018,5,12,11,12-may-2018 11:00:00,14,9,64,12.4,0.0,236.8,
JohnstownII,1775,2018,5,12,12,12-may-2018 12:00:00,18,8,65,11.9,0.0,280.8,
JohnstownII,1775,2018,5,12,13,12-may-2018 13:00:00,16,9,65,12.2,0.0,252.1,
JohnstownII,1775,2018,5,12,14,12-may-2018 14:00:00,15,9,67,12.5,0.0,247.1,
JohnstownII,1775,2018,5,12,15,12-may-2018 15:00:00,16,9,64,12.6,0.0,210.6,
JohnstownII,1775,2018,5,12,16,12-may-2018 16:00:00,20,6,58,12.5,0.0,188.2,
JohnstownII,1775,2018,5,12,17,12-may-2018 17:00:00,21,7,57,12.4,0.0,129.3,
JohnstownII,1775,2018,5,12,18,12-may-2018 18:00:00,24,7,60,11.9,0.0,68.0,
JohnstownII,1775,2018,5,12,19,12-may-2018 19:00:00,22,6,66,10.8,0.0,17.5,
JohnstownII,1775,2018,5,12,20,12-may-2018 20:00:00,24,5,80,8.6,0.0,0.2,
JohnstownII,1775,2018,5,12,21,12-may-2018 21:00:00,25,6,85,7.4,0.0,0.0,
JohnstownII,1775,2018,5,12,22,12-may-2018 22:00:00,25,6,84,7.3,0.0,,
JohnstownII,1775,2018,5,12,23,12-may-2018 23:00:00,,,,,,,
This file contains PROVISIONAL hourly synoptic data and is subject to change once fully quality controlled. Contact keith.lambkin@met.ie for queries.
