station_name,station_no,year,month,day,hour,date,dir,speed,rh,temp,rainfall,solar,
Moore_Park,575,2018,3,20,0,20-mar-2018 00:00:00,24,4,72,0.6,0.0,0.0,
Moore_Park,575,2018,3,20,1,20-mar-2018 01:00:00,26,5,77,-0.6,0.0,0.0,
Moore_Park,575,2018,3,20,2,20-mar-2018 02:00:00,27,5,79,-1.1,0.0,0.0,
Moore_Park,575,2018,3,20,3,20-mar-2018 03:00:00,29,5,82,-1.7,0.0,0.0,
Moore_Park,575,2018,3,20,4,20-mar-2018 04:00:00,29,4,85,-2.3,0.0,0.0,
Moore_Park,575,2018,3,20,5,20-mar-2018 05:00:00,29,4,86,-2.6,0.0,0.0,
Moore_Park,575,2018,3,20,6,20-mar-2018 06:00:00,28,3,86,-2.9,0.0,1.9,
Moore_Park,575,2018,3,20,7,20-mar-2018 07:00:00,30,2,87,-3.4,0.0,33.8,
Moore_Park,575,2018,3,20,8,20-mar-2018 08:00:00,31,4,84,-1.5,0.0,87.4,
Moore_Park,575,2018,3,20,9,20-mar-2018 09:00:00,22,4,78,0.8,0.0,146.0,
Moore_Park,575,2018,3,20,10,20-mar-2018 10:00:00,27,4,71,3.3,0.0,189.9,
Moore_Park,575,2018,3,20,11,20-mar-2018 11:00:00,18,2,58,5.7,0.0,212.3,
Moore_Park,575,2018,3,20,12,20-mar-2018 12:00:00,17,3,56,6.3,0.0,244.6,
Moore_Park,575,2018,3,20,13,20-mar-2018 13:00:00,17,5,57,7.3,0.0,221.4,
Moore_Park,575,2018,3,20,14,20-mar-2018 14:00:00,18,4,52,8.0,0.0,181.5,
Moore_Park,575,2018,3,20,15,20-mar-2018 15:00:00,23,3,48,8.8,0.0,151.7,
Moore_Park,575,2018,3,20,16,20-mar-2018 16:00:00,25,4,45,8.9,0.0,110.7,
Moore_Park,575,2018,3,20,17,20-mar-2018 17:00:00,28,4,46,9.0,0.0,56.7,
Moore_Park,575,2018,3,20,18,20-mar-2018 18:00:00,26,3,44,8.6,0.0,9.5,
Moore_Park,575,2018,3,20,19,20-mar-2018 19:00:00,20,5,68,5.4,0.0,0.0,
Moore_Park,575,2018,3,20,20,20-mar-2018 20:00:00,18,1,74,3.7,0.0,0.0,
Moore_Park,575,2018,3,20,21,20-mar-2018 21:00:00,12,1,82,2.2,0.0,0.0,
Moore_Park,575,2018,3,20,22,20-mar-2018 22:00:00,31,3,86,0.5,0.0,0.0,
Moore_Park,575,2018,3,20,23,20-mar-2018 23:00:00,34,2,88,0.1,0.0,0.0,
Moore_Park,575,2018,3,21,0,21-mar-2018 00:00:00,34,3,90,-0.8,0.0,0.0,
Moore_Park,575,2018,3,21,1,21-mar-2018 01:00:00,11,1,90,-1.6,0.0,0.0,
Moore_Park,575,2018,3,21,2,21-mar-2018 02:00:00,9,2,91,-2.1,0.0,0.0,
Moore_Park,575,2018,3,21,3,21-mar-2018 03:00:00,9,1,92,-2.7,0.0,0.0,
Moore_Park,575,2018,3,21,4,21-mar-2018 04:00:00,8,2,90,-2.8,0.0,0.0,
Moore_Park,575,2018,3,21,5,21-mar-2018 05:00:00,8,2,92,-2.0,0.0,0.0,
Moore_Park,575,2018,3,21,6,21-mar-2018 06:00:00,6,3,91,-1.0,0.0,0.8,
Moore_Park,575,2018,3,21,7,21-mar-2018 07:00:00,2,2,90,-0.2,0.0,8.5,
Moore_Park,575,2018,3,21,8,21-mar-2018 08:00:00,11,2,88,0.5,0.0,31.6,
Moore_Park,575,2018,3,21,9,21-mar-2018 09:00:00,8,2,85,2.1,0.0,80.1,
Moore_Park,575,2018,3,21,10,21-mar-2018 10:00:00,7,3,79,4.5,0.0,185.9,
Moore_Park,575,2018,3,21,11,21-mar-2018 11:00:00,28,5,63,8.5,0.0,138.2,
Moore_Park,575,2018,3,21,12,21-mar-2018 12:00:00,23,8,56,9.8,0.0,141.4,
Moore_Park,575,2018,3,21,13,21-mar-2018 13:00:00,23,7,56,9.8,0.0,111.4,
Moore_Park,575,2018,3,21,14,21-mar-2018 14:00:00,25,7,52,10.4,0.0,73.8,
Moore_Park,575,2018,3,21,15,21-mar-2018 15:00:00,26,6,52,10.7,0.0,53.1,
Moore_Park,575,2018,3,21,16,21-mar-2018 16:00:00,26,6,56,10.6,0.0,39.6,
Moore_Park,575,2018,3,21,17,21-mar-2018 17:00:00,26,6,57,10.3,0.0,22.2,
Moore_Park,575,2018,3,21,18,21-mar-2018 18:00:00,24,5,59,9.8,0.0,3.5,
Moore_Park,575,2018,3,21,19,21-mar-2018 19:00:00,21,4,60,8.8,0.0,0.0,
Moore_Park,575,2018,3,21,20,21-mar-2018 20:00:00,23,6,71,7.3,0.0,0.0,
Moore_Park,575,2018,3,21,21,21-mar-2018 21:00:00,36,1,80,5.3,0.0,0.0,
Moore_Park,575,2018,3,21,22,21-mar-2018 22:00:00,21,4,82,6.3,0.0,,
Moore_Park,575,2018,3,21,23,21-mar-2018 23:00:00,,,,,,,
This file contains PROVISIONAL hourly synoptic data and is subject to change once fully quality controlled. Contact keith.lambkin@met.ie for queries.
