station_name,station_no,year,month,day,hour,date,dir,speed,rh,temp,rainfall,solar,
Moore_Park,575,2017,4,19,0,19-apr-2017 00:00:00,7,1,83,9.2,0.0,0.0,
Moore_Park,575,2017,4,19,1,19-apr-2017 01:00:00,10,3,84,8.9,0.0,0.0,
Moore_Park,575,2017,4,19,2,19-apr-2017 02:00:00,10,1,86,8.6,0.0,0.0,
Moore_Park,575,2017,4,19,3,19-apr-2017 03:00:00,1,1,88,8.3,0.0,0.0,
Moore_Park,575,2017,4,19,4,19-apr-2017 04:00:00,33,1,87,8.2,0.0,0.0,
Moore_Park,575,2017,4,19,5,19-apr-2017 05:00:00,26,2,89,8.2,0.0,1.6,
Moore_Park,575,2017,4,19,6,19-apr-2017 06:00:00,31,2,90,7.9,0.0,18.3,
Moore_Park,575,2017,4,19,7,19-apr-2017 07:00:00,14,1,89,8.5,0.0,59.3,
Moore_Park,575,2017,4,19,8,19-apr-2017 08:00:00,28,2,83,10.0,0.0,91.5,
Moore_Park,575,2017,4,19,9,19-apr-2017 09:00:00,29,2,76,10.7,0.0,113.3,
Moore_Park,575,2017,4,19,10,19-apr-2017 10:00:00,28,3,69,11.8,0.0,180.4,
Moore_Park,575,2017,4,19,11,19-apr-2017 11:00:00,28,4,60,13.4,0.0,196.1,
Moore_Park,575,2017,4,19,12,19-apr-2017 12:00:00,29,4,59,14.6,0.0,202.8,
Moore_Park,575,2017,4,19,13,19-apr-2017 13:00:00,30,3,50,15.4,0.0,167.9,
Moore_Park,575,2017,4,19,14,19-apr-2017 14:00:00,21,3,53,15.7,0.0,149.3,
Moore_Park,575,2017,4,19,15,19-apr-2017 15:00:00,21,5,54,15.9,0.0,72.5,
Moore_Park,575,2017,4,19,16,19-apr-2017 16:00:00,25,4,59,15.1,0.0,15.1,
Moore_Park,575,2017,4,19,17,19-apr-2017 17:00:00,28,2,66,14.5,0.0,17.5,
Moore_Park,575,2017,4,19,18,19-apr-2017 18:00:00,35,4,71,13.7,0.0,7.2,
Moore_Park,575,2017,4,19,19,19-apr-2017 19:00:00,33,5,71,13.2,0.0,0.8,
Moore_Park,575,2017,4,19,20,19-apr-2017 20:00:00,32,5,75,12.6,0.0,0.0,
Moore_Park,575,2017,4,19,21,19-apr-2017 21:00:00,28,3,78,12.1,0.0,0.0,
Moore_Park,575,2017,4,19,22,19-apr-2017 22:00:00,28,4,79,11.7,0.0,0.0,
Moore_Park,575,2017,4,19,23,19-apr-2017 23:00:00,29,3,80,11.3,0.0,0.0,
Moore_Park,575,2017,4,20,0,20-apr-2017 00:00:00,29,3,79,11.1,0.0,0.0,
Moore_Park,575,2017,4,20,1,20-apr-2017 01:00:00,29,4,79,10.7,0.0,0.0,
Moore_Park,575,2017,4,20,2,20-apr-2017 02:00:00,27,5,82,10.2,0.0,0.0,
Moore_Park,575,2017,4,20,3,20-apr-2017 03:00:00,26,4,88,8.2,0.0,0.0,
Moore_Park,575,2017,4,20,4,20-apr-2017 04:00:00,30,3,92,7.0,0.0,0.0,
Moore_Park,575,2017,4,20,5,20-apr-2017 05:00:00,30,3,92,7.3,0.0,1.8,
Moore_Park,575,2017,4,20,6,20-apr-2017 06:00:00,29,3,91,7.9,0.0,13.5,
Moore_Park,575,2017,4,20,7,20-apr-2017 07:00:00,28,4,90,8.2,0.0,33.6,
Moore_Park,575,2017,4,20,8,20-apr-2017 08:00:00,27,5,88,8.9,0.0,84.1,
Moore_Park,575,2017,4,20,9,20-apr-2017 09:00:00,29,3,84,10.6,0.0,187.5,
Moore_Park,575,2017,4,20,10,20-apr-2017 10:00:00,32,2,67,13.8,0.0,246.0,
Moore_Park,575,2017,4,20,11,20-apr-2017 11:00:00,27,3,59,15.6,0.0,207.4,
Moore_Park,575,2017,4,20,12,20-apr-2017 12:00:00,24,5,56,14.9,0.0,142.4,
Moore_Park,575,2017,4,20,13,20-apr-2017 13:00:00,26,5,50,15.8,0.0,121.1,
Moore_Park,575,2017,4,20,14,20-apr-2017 14:00:00,29,5,55,15.6,0.0,93.3,
Moore_Park,575,2017,4,20,15,20-apr-2017 15:00:00,29,3,54,15.7,0.0,66.8,
Moore_Park,575,2017,4,20,16,20-apr-2017 16:00:00,35,2,57,15.4,0.0,45.4,
Moore_Park,575,2017,4,20,17,20-apr-2017 17:00:00,32,3,58,15.1,0.0,59.2,
Moore_Park,575,2017,4,20,18,20-apr-2017 18:00:00,34,6,51,15.0,0.0,46.9,
Moore_Park,575,2017,4,20,19,20-apr-2017 19:00:00,33,4,54,13.8,0.0,5.2,
Moore_Park,575,2017,4,20,20,20-apr-2017 20:00:00,5,1,68,10.8,0.0,0.0,
Moore_Park,575,2017,4,20,21,20-apr-2017 21:00:00,1,2,77,9.3,0.0,0.0,
Moore_Park,575,2017,4,20,22,20-apr-2017 22:00:00,23,2,79,8.1,0.0,0.0,
Moore_Park,575,2017,4,20,23,20-apr-2017 23:00:00,,,,,,,
This file contains PROVISIONAL hourly synoptic data and is subject to change once fully quality controlled. Contact keith.lambkin@met.ie for queries.
