station_name,station_no,year,month,day,hour,date,dir,speed,rh,temp,rainfall,solar,
Moore_Park,575,2018,5,1,0,01-may-2018 00:00:00,10,3,92,3.7,0.0,0.0,
Moore_Park,575,2018,5,1,1,01-may-2018 01:00:00,15,2,90,3.7,0.0,0.0,
Moore_Park,575,2018,5,1,2,01-may-2018 02:00:00,10,3,88,3.7,0.0,0.0,
Moore_Park,575,2018,5,1,3,01-may-2018 03:00:00,9,3,90,3.4,0.0,0.0,
Moore_Park,575,2018,5,1,4,01-may-2018 04:00:00,10,4,89,4.5,0.1,0.0,
Moore_Park,575,2018,5,1,5,01-may-2018 05:00:00,11,3,89,5.3,0.0,2.0,
Moore_Park,575,2018,5,1,6,01-may-2018 06:00:00,16,6,82,7.8,0.0,10.6,
Moore_Park,575,2018,5,1,7,01-may-2018 07:00:00,16,7,79,8.6,0.0,11.0,
Moore_Park,575,2018,5,1,8,01-may-2018 08:00:00,17,6,81,8.5,0.2,39.8,
Moore_Park,575,2018,5,1,9,01-may-2018 09:00:00,18,11,82,9.1,0.1,58.6,
Moore_Park,575,2018,5,1,10,01-may-2018 10:00:00,18,12,84,9.3,0.2,78.5,
Moore_Park,575,2018,5,1,11,01-may-2018 11:00:00,18,11,87,9.6,0.6,64.9,
Moore_Park,575,2018,5,1,12,01-may-2018 12:00:00,18,11,88,9.5,0.7,53.0,
Moore_Park,575,2018,5,1,13,01-may-2018 13:00:00,17,11,88,9.7,0.5,52.1,
Moore_Park,575,2018,5,1,14,01-may-2018 14:00:00,18,10,89,10.1,0.3,64.7,
Moore_Park,575,2018,5,1,15,01-may-2018 15:00:00,16,9,90,10.3,0.2,37.2,
Moore_Park,575,2018,5,1,16,01-may-2018 16:00:00,16,5,91,10.6,0.4,31.4,
Moore_Park,575,2018,5,1,17,01-may-2018 17:00:00,16,4,90,11.1,0.1,18.6,
Moore_Park,575,2018,5,1,18,01-may-2018 18:00:00,16,4,91,11.4,0.0,8.1,
Moore_Park,575,2018,5,1,19,01-may-2018 19:00:00,17,4,91,11.8,0.0,0.9,
Moore_Park,575,2018,5,1,20,01-may-2018 20:00:00,26,7,91,11.1,1.7,0.0,
Moore_Park,575,2018,5,1,21,01-may-2018 21:00:00,28,9,89,10.6,0.4,0.0,
Moore_Park,575,2018,5,1,22,01-may-2018 22:00:00,29,8,90,9.9,0.2,0.0,
Moore_Park,575,2018,5,1,23,01-may-2018 23:00:00,29,7,88,9.4,0.0,0.0,
Moore_Park,575,2018,5,2,0,02-may-2018 00:00:00,29,10,85,9.3,0.0,0.0,
Moore_Park,575,2018,5,2,1,02-may-2018 01:00:00,31,8,81,8.2,0.0,0.0,
Moore_Park,575,2018,5,2,2,02-may-2018 02:00:00,30,9,81,8.0,0.0,0.0,
Moore_Park,575,2018,5,2,3,02-may-2018 03:00:00,28,13,83,7.3,0.0,0.0,
Moore_Park,575,2018,5,2,4,02-may-2018 04:00:00,30,8,79,6.9,0.1,0.0,
Moore_Park,575,2018,5,2,5,02-may-2018 05:00:00,27,5,85,6.0,0.0,10.7,
Moore_Park,575,2018,5,2,6,02-may-2018 06:00:00,29,5,86,5.6,0.0,57.4,
Moore_Park,575,2018,5,2,7,02-may-2018 07:00:00,28,6,78,7.2,0.0,91.4,
Moore_Park,575,2018,5,2,8,02-may-2018 08:00:00,28,8,73,8.6,0.0,126.5,
Moore_Park,575,2018,5,2,9,02-may-2018 09:00:00,28,12,66,9.3,0.0,185.1,
Moore_Park,575,2018,5,2,10,02-may-2018 10:00:00,30,9,66,10.4,0.0,218.4,
Moore_Park,575,2018,5,2,11,02-may-2018 11:00:00,27,12,66,10.4,0.0,214.4,
Moore_Park,575,2018,5,2,12,02-may-2018 12:00:00,29,13,53,11.2,1.1,202.6,
Moore_Park,575,2018,5,2,13,02-may-2018 13:00:00,31,11,68,9.7,0.2,166.1,
Moore_Park,575,2018,5,2,14,02-may-2018 14:00:00,28,15,67,10.5,0.0,185.7,
Moore_Park,575,2018,5,2,15,02-may-2018 15:00:00,29,13,56,11.3,0.1,182.2,
Moore_Park,575,2018,5,2,16,02-may-2018 16:00:00,29,15,56,10.9,0.0,147.9,
Moore_Park,575,2018,5,2,17,02-may-2018 17:00:00,33,9,65,10.1,0.0,115.5,
Moore_Park,575,2018,5,2,18,02-may-2018 18:00:00,27,11,62,10.6,0.0,48.6,
Moore_Park,575,2018,5,2,19,02-may-2018 19:00:00,29,11,63,9.5,0.0,8.5,
Moore_Park,575,2018,5,2,20,02-may-2018 20:00:00,27,4,70,8.4,0.0,0.0,
Moore_Park,575,2018,5,2,21,02-may-2018 21:00:00,26,5,73,7.5,0.0,0.0,
Moore_Park,575,2018,5,2,22,02-may-2018 22:00:00,33,2,83,6.3,0.0,,
Moore_Park,575,2018,5,2,23,02-may-2018 23:00:00,,,,,,,
This file contains PROVISIONAL hourly synoptic data and is subject to change once fully quality controlled. Contact keith.lambkin@met.ie for queries.
