station_name,station_no,year,month,day,hour,date,dir,speed,rh,temp,rainfall,solar,
Moore_Park,575,2017,7,13,0,13-jul-2017 00:00:00,10,4,83,12.7,0.0,0.0,
Moore_Park,575,2017,7,13,1,13-jul-2017 01:00:00,10,5,86,11.4,0.0,0.0,
Moore_Park,575,2017,7,13,2,13-jul-2017 02:00:00,10,4,89,10.4,0.0,0.0,
Moore_Park,575,2017,7,13,3,13-jul-2017 03:00:00,10,3,90,10.4,0.0,0.0,
Moore_Park,575,2017,7,13,4,13-jul-2017 04:00:00,12,2,89,11.1,0.0,0.8,
Moore_Park,575,2017,7,13,5,13-jul-2017 05:00:00,11,3,88,11.3,0.0,6.3,
Moore_Park,575,2017,7,13,6,13-jul-2017 06:00:00,8,3,92,11.9,0.1,20.8,
Moore_Park,575,2017,7,13,7,13-jul-2017 07:00:00,11,2,91,12.7,0.0,57.5,
Moore_Park,575,2017,7,13,8,13-jul-2017 08:00:00,11,3,87,14.4,0.0,90.7,
Moore_Park,575,2017,7,13,9,13-jul-2017 09:00:00,7,3,82,15.8,0.0,121.3,
Moore_Park,575,2017,7,13,10,13-jul-2017 10:00:00,29,3,76,17.4,0.0,231.0,
Moore_Park,575,2017,7,13,11,13-jul-2017 11:00:00,24,2,65,19.2,0.0,139.0,
Moore_Park,575,2017,7,13,12,13-jul-2017 12:00:00,28,4,65,19.5,0.0,288.7,
Moore_Park,575,2017,7,13,13,13-jul-2017 13:00:00,29,8,57,21.0,0.0,261.2,
Moore_Park,575,2017,7,13,14,13-jul-2017 14:00:00,27,9,50,21.6,0.0,248.9,
Moore_Park,575,2017,7,13,15,13-jul-2017 15:00:00,28,11,52,21.6,0.0,243.9,
Moore_Park,575,2017,7,13,16,13-jul-2017 16:00:00,27,13,53,20.6,0.0,176.7,
Moore_Park,575,2017,7,13,17,13-jul-2017 17:00:00,29,12,67,18.2,0.0,75.5,
Moore_Park,575,2017,7,13,18,13-jul-2017 18:00:00,29,8,66,16.5,0.0,50.5,
Moore_Park,575,2017,7,13,19,13-jul-2017 19:00:00,29,11,67,15.6,0.0,20.7,
Moore_Park,575,2017,7,13,20,13-jul-2017 20:00:00,29,7,67,14.9,0.0,2.7,
Moore_Park,575,2017,7,13,21,13-jul-2017 21:00:00,29,6,79,13.4,0.0,0.0,
Moore_Park,575,2017,7,13,22,13-jul-2017 22:00:00,28,8,81,13.2,0.0,0.0,
Moore_Park,575,2017,7,13,23,13-jul-2017 23:00:00,28,9,80,13.4,0.0,0.0,
Moore_Park,575,2017,7,14,0,14-jul-2017 00:00:00,29,7,82,13.1,0.0,0.0,
Moore_Park,575,2017,7,14,1,14-jul-2017 01:00:00,28,8,82,12.9,0.0,0.0,
Moore_Park,575,2017,7,14,2,14-jul-2017 02:00:00,28,6,81,12.9,0.0,0.0,
Moore_Park,575,2017,7,14,3,14-jul-2017 03:00:00,30,4,78,13.0,0.0,0.0,
Moore_Park,575,2017,7,14,4,14-jul-2017 04:00:00,26,4,76,13.2,0.0,0.7,
Moore_Park,575,2017,7,14,5,14-jul-2017 05:00:00,27,4,78,13.1,0.0,12.2,
Moore_Park,575,2017,7,14,6,14-jul-2017 06:00:00,27,7,77,13.4,0.0,37.2,
Moore_Park,575,2017,7,14,7,14-jul-2017 07:00:00,29,8,68,13.9,0.0,1.6,
Moore_Park,575,2017,7,14,8,14-jul-2017 08:00:00,,,,,,,
Moore_Park,575,2017,7,14,9,14-jul-2017 09:00:00,,,,,,,
Moore_Park,575,2017,7,14,10,14-jul-2017 10:00:00,,,,,,,
Moore_Park,575,2017,7,14,11,14-jul-2017 11:00:00,,,,,,,
Moore_Park,575,2017,7,14,12,14-jul-2017 12:00:00,,,,,,,
Moore_Park,575,2017,7,14,13,14-jul-2017 13:00:00,,,,,,,
Moore_Park,575,2017,7,14,14,14-jul-2017 14:00:00,,,,,,,
Moore_Park,575,2017,7,14,15,14-jul-2017 15:00:00,,,,,,,
Moore_Park,575,2017,7,14,16,14-jul-2017 16:00:00,,,,,,,
Moore_Park,575,2017,7,14,17,14-jul-2017 17:00:00,,,,,,,
Moore_Park,575,2017,7,14,18,14-jul-2017 18:00:00,,,,,,,
Moore_Park,575,2017,7,14,19,14-jul-2017 19:00:00,,,,,,,
Moore_Park,575,2017,7,14,20,14-jul-2017 20:00:00,,,,,,,
Moore_Park,575,2017,7,14,21,14-jul-2017 21:00:00,,,,,,,
Moore_Park,575,2017,7,14,22,14-jul-2017 22:00:00,,,,,,,
Moore_Park,575,2017,7,14,23,14-jul-2017 23:00:00,,,,,,,
This file contains PROVISIONAL hourly synoptic data and is subject to change once fully quality controlled. Contact keith.lambkin@met.ie for queries.
